contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,delta,gamma,theta,vega,rho
TSLA250328C00530000,2025-03-06 18:01:49+00:00,530.0,0.05,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,1.3047498427967554e-62,1.9348255278481133e-62,-1.4976713106969957e-58,4.918481755412242e-62,2.65997212673905e-64
TSLA250328C00535000,2025-03-14 14:35:10+00:00,535.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,4.001750845127001e-64,6.0075015392167614e-64,-4.650106342334937e-60,1.527155099566587e-63,8.158570168146537e-66
TSLA250328C00540000,2025-03-07 19:03:09+00:00,540.0,0.03,0.0,0.0,0.0,0.0,35,0,0.500005,False,REGULAR,USD,1.215453016224422e-65,1.8467089502722923e-65,-1.4294268260450263e-61,4.6944823441381594e-65,2.4780832644482855e-67
TSLA250328C00545000,2025-03-04 19:17:14+00:00,545.0,0.06,0.0,0.0,0.0,0.0,4,0,0.500005,False,REGULAR,USD,3.657937221522434e-67,5.6234678726020665e-67,-4.352736239092921e-63,1.4295306597645543e-66,7.458083427123262e-69
TSLA250328C00550000,2025-03-20 14:24:06+00:00,550.0,0.01,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,1.091388056789717e-68,1.6972664385784671e-68,-1.3137205244641708e-64,4.314587487124075e-68,2.2252716608078967e-70
TSLA250328C00555000,2025-03-10 16:47:33+00:00,555.0,0.02,0.0,0.0,0.0,0.0,100,0,0.500005,False,REGULAR,USD,3.229927077755244e-70,5.080018233300362e-70,-3.931997405210627e-66,1.2913814004427792e-69,6.585807144510195e-72
TSLA250328C00560000,2025-03-07 16:44:40+00:00,560.0,0.03,0.0,0.0,0.0,0.0,233,0,0.500005,False,REGULAR,USD,9.486230356777775e-72,1.50858692830827e-71,-1.167652022539184e-67,3.8349490310839534e-71,1.934291969060604e-73
TSLA250328C00565000,2025-03-05 18:01:36+00:00,565.0,0.05,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,2.7662437779376326e-73,4.447100930200743e-73,-3.442035718644409e-69,1.1304887430339003e-72,5.640667754018018e-75
TSLA250328C00570000,2025-03-07 19:19:51+00:00,570.0,0.02,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,8.012783102601641e-75,1.30193323930611e-74,-1.0076797532883655e-70,3.3096187703362522e-74,1.6339351572535225e-76
TSLA250328C00575000,2025-02-28 20:46:41+00:00,575.0,0.13,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,2.3065615973214694e-76,3.787050894679243e-76,-2.931099248788674e-72,9.626987273117928e-76,4.703568979203428e-78
TSLA250328C00580000,2025-03-06 14:43:48+00:00,580.0,0.04,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,6.601165644675107e-78,1.0949702747681174e-77,-8.474759932450353e-74,2.783502306358081e-77,1.3461510820889004e-79
TSLA250328C00585000,2025-02-28 15:10:21+00:00,585.0,0.11,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,1.8790060722998465e-79,3.1482782752215234e-79,-2.4366547738413997e-75,8.00317601497625e-79,3.8318788368409784e-81
TSLA250328C00590000,2025-03-05 16:13:16+00:00,590.0,0.04,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,5.321805459791517e-81,9.005076414175773e-81,-6.96954175516769e-77,2.2891626873704123e-80,1.0853072412514798e-82
TSLA250328C00600000,2025-03-20 14:04:44+00:00,600.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,4.211562205383507e-84,7.264559326937684e-84,-5.622355361053543e-80,1.8467092766959678e-83,8.589271829274183e-86
TSLA250328C00610000,2025-03-18 13:32:00+00:00,610.0,0.01,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD,3.2810895566756957e-87,5.76542774831842e-87,-4.462036901355224e-83,1.4656179993547051e-86,6.691902636464354e-89
TSLA250328C00620000,2025-03-19 14:38:42+00:00,620.0,0.01,0.0,0.0,0.0,0.0,45,0,0.500005,False,REGULAR,USD,2.5231116858624617e-90,4.51361258621061e-90,-3.493163304700882e-86,1.1473965397265884e-89,5.146185842890536e-92
TSLA250328C00630000,2025-02-26 15:28:11+00:00,630.0,0.08,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,1.9198474106036734e-93,3.4943920237281665e-93,-2.7043292809371788e-89,8.883024938212548e-93,3.915906350699071e-95
TSLA250328C00640000,2025-03-21 16:40:05+00:00,640.0,0.01,0.0,0.0,0.0,0.0,10,0,1.000005,False,REGULAR,USD,1.5997358925671433e-25,7.428471610316183e-26,-2.2994978870904875e-21,3.7767353053678036e-25,3.242337679759213e-27
TSLA250328C00650000,2025-03-03 15:18:28+00:00,650.0,0.05,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,1.0865571818892315e-99,2.0439812477273075e-99,-1.58180327498997e-95,5.1959643547460524e-99,2.2164044325481688e-101
TSLA250328C00660000,2025-03-03 14:31:30+00:00,660.0,0.06,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD,8.114824194257658e-103,1.5507131118356426e-102,-1.200055300995797e-98,3.942037170103378e-102,1.655350235003509e-104
TSLA250328C00670000,2025-03-03 20:34:39+00:00,670.0,0.04,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,6.04602391928041e-106,1.1731259562280966e-105,-9.078392200100576e-102,2.98218032037532e-105,1.2333727628879457e-107
TSLA250328C00680000,2025-02-28 20:57:01+00:00,680.0,0.05,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,4.501520742116901e-109,8.86464759505606e-109,-6.85994304621032e-105,2.2534645546533717e-108,9.183259604566551e-111
TSLA250328C00690000,2025-03-13 15:39:48+00:00,690.0,0.02,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,3.354511861511029e-112,6.701527540831096e-112,-5.185943780304618e-108,1.703582078515863e-111,6.843519228460381e-114
TSLA250328C00700000,2025-03-19 13:32:45+00:00,700.0,0.01,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD,2.505610688775212e-115,5.0760310671576915e-115,-3.928017759564547e-111,1.2903678308135664e-114,5.111822715225042e-117
TSLA250328C00710000,2025-02-28 17:55:50+00:00,710.0,0.03,0.0,0.0,0.0,0.0,4,0,0.500005,False,REGULAR,USD,1.8784539893425415e-118,3.857535163105142e-118,-2.9850694206227232e-114,9.806163939595928e-118,3.832430542979252e-120
TSLA250328C00720000,2025-02-20 14:46:15+00:00,720.0,0.08,0.0,0.01,0.0,0.0,3,4,2.50000375,False,REGULAR,USD,2.383812053399694e-06,2.0197983727450371e-07,-0.03907158854711,2.5672229516086297e-06,4.659878348797869e-08
TSLA250328C00730000,2025-02-24 15:04:44+00:00,730.0,0.05,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,1.0728304521246573e-124,2.261342079988028e-124,-1.749855115326346e-120,5.748513032871359e-124,2.1889031794510634e-126
TSLA250328C00740000,2025-03-14 13:43:10+00:00,740.0,0.01,0.0,0.0,0.0,0.0,9,0,0.500005,False,REGULAR,USD,8.191337443707143e-128,1.7483625780647906e-127,-1.3528922908406165e-123,4.444477974001716e-127,1.6713234979564023e-129
TSLA250328C00750000,2025-03-21 16:48:20+00:00,750.0,0.01,0.0,0.0,0.0,0.0,507,0,0.500005,False,REGULAR,USD,6.305896867426166e-131,1.362467800902924e-130,-1.0542752559450581e-126,3.463502483622249e-130,1.2866559286079602e-132
